StateAbbr,StateDesc,CountyName,CountyFIPS,TotalPopulation,TotalPop18plus,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DEPRESSION_CrudePrev,DIABETES_CrudePrev,GHLTH_CrudePrev,HIGHCHOL_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev,HEARING_CrudePrev,VISION_CrudePrev,COGNITION_CrudePrev,MOBILITY_CrudePrev	,SELFCARE_CrudePrev,INDEPLIVE_CrudePrev,DISABILITY_CrudePrev,LONELINESS_CrudePrev,FOODSTAMP_CrudePrev,FOODINSECU_CrudePrev,HOUSINSECU_CrudePrev,SHUTUTILITY_CrudePrev,LACKTRPT_CrudePrev,EMOTIONSPT_CrudePrev,ACCESS2_CrudePrev_Cases,ARTHRITIS_CrudePrev_Cases,BINGE_CrudePrev_Cases,BPHIGH_CrudePrev_Cases,BPMED_CrudePrev_Cases,CANCER_CrudePrev_Cases,CASTHMA_CrudePrev_Cases,CHD_CrudePrev_Cases,CHECKUP_CrudePrev_Cases,CHOLSCREEN_CrudePrev_Cases,COLON_SCREEN_CrudePrev_Cases,COPD_CrudePrev_Cases,CSMOKING_CrudePrev_Cases,DENTAL_CrudePrev_Cases,DEPRESSION_CrudePrev_Cases,DIABETES_CrudePrev_Cases,GHLTH_CrudePrev_Cases,HIGHCHOL_CrudePrev_Cases,LPA_CrudePrev_Cases,MAMMOUSE_CrudePrev_Cases,MHLTH_CrudePrev_Cases,OBESITY_CrudePrev_Cases,PHLTH_CrudePrev_Cases,SLEEP_CrudePrev_Cases,STROKE_CrudePrev_Cases,TEETHLOST_CrudePrev_Cases,HEARING_CrudePrev_Cases,VISION_CrudePrev_Cases,COGNITION_CrudePrev_Cases,SELFCARE_CrudePrev_Cases,INDEPLIVE_CrudePrev_Cases,DISABILITY_CrudePrev_Cases,LONELINESS_CrudePrev_Cases,FOODSTAMP_CrudePrev_Cases,FOODINSECU_CrudePrev_Cases,HOUSINSECU_CrudePrev_Cases,SHUTUTILITY_CrudePrev_Cases,LACKTRPT_CrudePrev_Cases,EMOTIONSPT_CrudePrev_Cases,physicians_total,psychiatrists,cardiologists,general_internal_med,beds_total,beds_acute,beds_icu,MedianIncome,physicians_per10k,general_internal_med_per10k,cardiologists_per10k,psych_per10k,beds_per10k,beds_acute_per10k,beds_icu_per10k,pop_quintile,diabetes_supply_group,chd_supply_group,depression_supply_group
WI,Wisconsin,Marinette,55075,41872,33918.0,7.639,32.2778,17.6425,38.1626,81.1722,10.7052,11.0679,8.7004,79.3207,87.4727,70.5702,8.6178,16.2745,64.5292,23.3593,13.8835,20.1722,38.8113,30.3172,76.4874,15.3901,37.9621,15.0746,31.6145,4.2868,11.0974,9.1102,5.0828,13.6388,202.1,4.2485,8.9422,34.3977,28.7075,13.5533,12.2708,9.1544,5.4366,6.6042,19.9953,2591.0,10948.0,5984.0,12944.0,27532.0,3631.0,3754.0,2951.0,26904.0,29669.0,23936.0,2923.0,5520.0,21887.0,7923.0,4709.0,6842.0,13164.0,10283.0,25943.0,5220.0,12876.0,5113.0,10723.0,1454.0,3764.0,3090.0,1724.0,4626.0,1441.0,3033.0,11667.0,9737.0,4597.0,4162.0,3105.0,1844.0,2240.0,6782.0,54.0,2.0,4.0,10.0,55.0,55.0,10.0,63401,15.920750044224306,2.9482870452267234,1.1793148180906892,0.5896574090453446,16.215578748746978,16.215578748746978,2.9482870452267234,Large,High,Very High,Low
WI,Wisconsin,Marquette,55077,15592,12550.0,8.1992,33.3466,16.5657,40.1673,81.8167,10.5418,11.2032,9.0677,79.8645,87.259,69.2829,9.4661,17.2032,63.6574,23.7291,14.3347,21.8884,39.5219,32.741,78.9801,15.6653,43.5777,16.0398,33.2669,4.5657,12.4861,9.3785,5.49,13.9363,90.3,4.5976,9.5458,35.6733,30.7012,14.6056,12.8606,9.753,5.7291,6.9641,20.239,1029.0,4185.0,2079.0,5041.0,10268.0,1323.0,1406.0,1138.0,10023.0,10951.0,8695.0,1188.0,2159.0,7989.0,2978.0,1799.0,2747.0,4960.0,4109.0,9912.0,1966.0,5469.0,2013.0,4175.0,573.0,1567.0,1177.0,689.0,1749.0,577.0,1198.0,4477.0,3853.0,1833.0,1614.0,1224.0,719.0,874.0,2540.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,63471,2.3904382470119523,0.0,0.0,0.0,0.0,0.0,0.0,Small,No Providers,No Providers,No Providers
WI,Wisconsin,Menominee,55078,4255,2893.0,9.5748,29.6578,16.8337,38.2648,78.0159,7.5354,13.9302,8.3305,77.8085,83.6848,64.7079,8.5378,23.5741,56.3775,23.0557,17.8707,26.9271,34.5316,35.9143,73.626,19.2879,45.1089,18.2164,38.4376,4.8393,17.4214,9.9205,8.7107,17.3868,62.0,5.3232,12.0982,40.1659,34.7045,27.0308,27.6184,19.6682,12.5475,15.14,26.5814,277.0,858.0,487.0,1107.0,2257.0,218.0,403.0,241.0,2251.0,2421.0,1872.0,247.0,682.0,1631.0,667.0,517.0,779.0,999.0,1039.0,2130.0,558.0,1305.0,527.0,1112.0,140.0,504.0,287.0,252.0,503.0,154.0,350.0,1162.0,1004.0,782.0,799.0,569.0,363.0,438.0,769.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,59528,20.73971655720705,0.0,0.0,3.456619426201175,0.0,0.0,0.0,Very Small,No Providers,No Providers,Very High
WI,Wisconsin,Milwaukee,55079,939486,720443.0,11.2248,24.6995,17.0812,34.8078,75.4328,6.5754,11.975,6.0091,78.1347,84.3097,67.2843,6.6498,14.9378,61.8246,23.88,13.0957,22.8564,32.535,28.1753,81.733,17.37,38.472,13.7309,36.5447,3.6838,14.1613,5.7014,6.4978,15.0004,4828.7,5.0155,10.4079,31.003,35.1942,23.3882,21.4704,16.0897,9.9551,11.3237,25.054,80868.0,177946.0,123060.0,250770.0,543450.0,47372.0,86273.0,43292.0,562916.0,607403.0,484745.0,47908.0,107618.0,445411.0,172042.0,94347.0,164667.0,234396.0,202987.0,588840.0,125141.0,277169.0,98923.0,263284.0,26540.0,102024.0,41075.0,46813.0,108069.0,36134.0,74983.0,223359.0,253554.0,168499.0,154682.0,115917.0,71721.0,81581.0,180500.0,3763.0,124.0,78.0,364.0,3012.0,2577.0,120.0,62118,52.23175185267953,5.052446897256272,1.082667192269201,1.721163228735653,41.80761003993376,35.76965839074014,1.6656418342603092,Very Large,Very High,High,Very High
WI,Wisconsin,Monroe,55081,46274,34674.0,9.076,30.7839,18.3336,35.7386,78.0931,8.9606,11.3399,7.7464,77.1558,84.882,66.9608,8.2713,17.2521,63.1568,25.4629,12.6521,20.7475,35.7761,32.1394,76.7722,16.9522,44.4541,15.2304,31.8192,3.8992,12.955,8.156,5.3354,14.7027,148.2,4.3462,9.4278,33.9274,30.9742,16.2254,14.5469,11.0227,6.5986,7.8387,20.961,3147.0,10674.0,6357.0,12392.0,27078.0,3107.0,3932.0,2686.0,26753.0,29432.0,23218.0,2868.0,5982.0,21899.0,8829.0,4387.0,7194.0,12405.0,11144.0,26620.0,5878.0,15414.0,5281.0,11033.0,1352.0,4492.0,2828.0,1850.0,5098.0,1507.0,3269.0,11764.0,10740.0,5626.0,5044.0,3822.0,2288.0,2718.0,7268.0,36.0,1.0,0.0,3.0,110.0,39.0,0.0,68213,10.38241910365115,0.8652015919709292,0.0,0.2884005306569764,31.724058372267404,11.24762069562208,0.0,Large,Very Low,No Providers,Very Low
WI,Wisconsin,Oconto,55083,38965,31009.0,7.4301,30.9362,17.8593,36.6732,79.7543,9.8681,11.2193,7.9009,79.248,87.1553,68.8155,7.9816,16.0115,65.5939,23.6189,12.7673,19.1783,38.0051,29.8655,78.4192,16.1373,43.0585,14.7054,31.6811,3.9408,11.387,8.304,4.7825,13.4509,176.7,4.0375,8.5524,33.6612,30.0945,12.7995,11.9449,9.3038,5.3146,6.4207,20.0748,2304.0,9593.0,5538.0,11372.0,24731.0,3060.0,3479.0,2450.0,24574.0,27026.0,21339.0,2475.0,4965.0,20340.0,7324.0,3959.0,5947.0,11785.0,9261.0,24317.0,5004.0,13352.0,4560.0,9824.0,1222.0,3531.0,2575.0,1483.0,4171.0,1252.0,2652.0,10438.0,9332.0,3969.0,3704.0,2885.0,1648.0,1991.0,6225.0,29.0,0.0,0.0,4.0,32.0,32.0,0.0,75886,9.352123577026026,1.2899480795897964,0.0,0.0,10.319584636718371,10.319584636718371,0.0,Large,Low,No Providers,No Providers
WI,Wisconsin,Oneida,55085,37845,31461.0,6.5351,32.3194,17.2626,38.9593,80.9033,11.5254,10.5591,8.5789,80.4552,88.767,71.1484,7.8701,14.2526,66.3138,23.6134,13.6264,18.4832,38.5016,26.9921,79.2855,14.7103,35.1801,14.8342,32.5896,4.0876,10.5972,8.9158,4.5707,12.0816,259.2,3.8619,8.0131,32.5355,30.7873,11.0041,10.0283,7.9559,4.6661,5.68,18.6771,2056.0,10168.0,5431.0,12257.0,25453.0,3626.0,3322.0,2699.0,25312.0,27927.0,22384.0,2476.0,4484.0,20863.0,7429.0,4287.0,5815.0,12113.0,8492.0,24944.0,4628.0,11068.0,4667.0,10253.0,1286.0,3334.0,2805.0,1438.0,3801.0,1215.0,2521.0,10236.0,9686.0,3462.0,3155.0,2503.0,1468.0,1787.0,5876.0,97.0,2.0,0.0,16.0,91.0,91.0,11.0,69621,30.83182352754204,5.08566161279044,0.0,0.635707701598805,28.924700422745623,28.924700422745623,3.496392358793427,Large,Very High,No Providers,Medium
WI,Wisconsin,Outagamie,55087,190705,146186.0,7.1081,26.5463,21.7818,32.9997,76.1769,8.128,10.7678,5.8706,78.4494,85.855,70.6559,5.9383,13.0546,69.2392,24.0816,10.1706,16.3066,34.6319,25.6215,80.3901,15.8291,36.8325,12.454,31.7527,3.016,8.8278,6.2475,3.9559,12.5751,560.3,3.1262,7.2887,27.045,31.3949,10.8519,10.7206,8.7806,4.9882,6.0854,19.3507,10391.0,38807.0,31842.0,48241.0,111360.0,11882.0,15741.0,8582.0,114682.0,125508.0,103289.0,8681.0,19084.0,101218.0,35204.0,14868.0,23838.0,50627.0,37455.0,117519.0,23140.0,53844.0,18206.0,46418.0,4409.0,12905.0,9133.0,5783.0,18383.0,4570.0,10655.0,39536.0,45895.0,15864.0,15672.0,12836.0,7292.0,8896.0,28288.0,436.0,14.0,17.0,46.0,257.0,257.0,0.0,82857,29.825017443530847,3.1466761522991256,1.1629020562844594,0.9576840463519078,17.58034285088859,17.58034285088859,0.0,Very Large,High,Very High,High
WI,Wisconsin,Ozaukee,55089,91503,71843.0,5.338,26.4368,18.9497,30.2563,79.7572,9.8868,10.3698,6.1676,80.2597,88.9801,71.3152,5.4243,10.5703,73.1386,22.1566,10.1318,14.3828,37.2674,22.1274,83.2287,13.7146,30.5235,11.404,28.5915,3.001,7.0598,6.6283,3.3852,10.3768,240.20000000000002,2.7671,6.2734,25.3859,26.2489,7.451,7.5206,6.4042,3.7359,4.656,16.8604,3835.0,18993.0,13614.0,21737.0,57300.0,7103.0,7450.0,4431.0,57661.0,63926.0,51235.0,3897.0,7594.0,52545.0,15918.0,7279.0,10333.0,26774.0,15897.0,59794.0,9853.0,21929.0,8193.0,20541.0,2156.0,5072.0,4762.0,2432.0,7455.0,1988.0,4507.0,18238.0,18858.0,5353.0,5403.0,4601.0,2684.0,3345.0,12113.0,483.0,15.0,12.0,62.0,147.0,132.0,0.0,96734,67.22993193491362,8.629929151065518,1.6703088679481648,2.087886084935206,20.46128363236502,18.37339754742981,0.0,Large,Very High,Very High,Very High
WI,Wisconsin,Pepin,55091,7318,5705.0,7.0114,30.7099,18.5451,35.9159,80.4382,10.2016,10.745,7.7301,79.0009,87.5022,71.2358,7.4321,14.6188,68.2384,23.0149,12.2699,17.8265,37.3883,27.5898,79.106,15.1797,36.8975,13.83,31.5162,3.7862,9.8335,8.2384,4.3996,12.5679,28.799999999999997,3.6459,7.9053,30.6398,29.1849,10.7099,10.2191,8.326,4.8203,5.8545,19.404,400.0,1752.0,1058.0,2049.0,4589.0,582.0,613.0,441.0,4507.0,4992.0,4064.0,424.0,834.0,3893.0,1313.0,700.0,1017.0,2133.0,1574.0,4513.0,866.0,2105.0,789.0,1798.0,216.0,561.0,470.0,251.0,717.0,208.0,451.0,1748.0,1665.0,611.0,583.0,475.0,275.0,334.0,1107.0,7.0,0.0,0.0,2.0,25.0,25.0,0.0,74536,12.269938650306749,3.5056967572304996,0.0,0.0,43.821209465381244,43.821209465381244,0.0,Very Small,High,No Providers,No Providers
WI,Wisconsin,Pierce,55093,42212,33381.0,6.7493,25.197,20.6165,30.6851,74.4645,8.1064,10.9404,5.8716,75.1176,83.94,68.2424,5.8776,13.2201,68.2484,23.7291,9.787,15.1493,32.866,24.8345,78.329,16.063,33.5251,12.1386,33.3513,2.9388,9.1549,6.5067,3.9154,13.3399,92.3,3.0976,7.66,27.6235,31.2723,10.7097,10.3832,8.5108,4.9879,6.4108,19.2025,2253.0,8411.0,6882.0,10243.0,24857.0,2706.0,3652.0,1960.0,25075.0,28020.0,22780.0,1962.0,4413.0,22782.0,7921.0,3267.0,5057.0,10971.0,8290.0,26147.0,5362.0,11191.0,4052.0,11133.0,981.0,3056.0,2172.0,1307.0,4453.0,1034.0,2557.0,9221.0,10439.0,3575.0,3466.0,2841.0,1665.0,2140.0,6410.0,30.0,1.0,0.0,1.0,18.0,18.0,0.0,88802,8.987148377819718,0.29957161259399057,0.0,0.29957161259399057,5.392289026691831,5.392289026691831,0.0,Large,Very Low,No Providers,Very Low
WI,Wisconsin,Polk,55095,44977,35567.0,7.074,31.3296,18.5762,36.1346,80.0264,9.9812,10.8218,7.5182,78.0499,87.4968,69.7585,7.4001,14.4432,68.3189,22.7599,12.416,17.8677,39.0249,27.0335,80.69,15.1123,35.7888,13.6897,28.175,3.8013,10.0655,8.193,4.4873,12.8096,211.0,3.7788,8.013,31.3099,29.6117,11.1199,10.6784,8.446,4.9934,6.0534,18.9277,2516.0,11143.0,6607.0,12852.0,28463.0,3550.0,3849.0,2674.0,27760.0,31120.0,24811.0,2632.0,5137.0,24299.0,8095.0,4416.0,6355.0,13880.0,9615.0,28699.0,5375.0,12729.0,4869.0,10021.0,1352.0,3580.0,2914.0,1596.0,4556.0,1344.0,2850.0,11136.0,10532.0,3955.0,3798.0,3004.0,1776.0,2153.0,6732.0,60.0,3.0,0.0,2.0,57.0,57.0,3.0,76208,16.86957010712177,0.5623190035707256,0.0,0.8434785053560885,16.026091601765682,16.026091601765682,0.8434785053560885,Large,Very Low,No Providers,Medium
WI,Wisconsin,Portage,55097,70377,56525.0,7.372,24.828,19.908,29.3764,76.0831,8.3627,10.8819,6.2486,77.6683,84.2335,69.3481,6.2733,13.456,67.0836,24.8014,9.7196,17.0686,34.054,25.18,80.3078,16.3432,35.9009,12.3061,33.3268,3.1031,10.3759,6.9987,4.3008,13.3162,177.8,3.2587,7.9398,29.4684,30.5546,12.2512,12.1504,8.9748,5.3233,6.7192,18.8271,4167.0,14034.0,11253.0,16605.0,43006.0,4727.0,6151.0,3532.0,43902.0,47613.0,39199.0,3546.0,7606.0,37919.0,14019.0,5494.0,9648.0,19249.0,14233.0,45394.0,9238.0,20293.0,6956.0,18838.0,1754.0,5865.0,3956.0,2431.0,7527.0,1842.0,4488.0,16657.0,17271.0,6925.0,6868.0,5073.0,3009.0,3798.0,10642.0,101.0,11.0,0.0,13.0,76.0,76.0,27.0,73284,17.868199911543567,2.2998673153471914,0.0,1.9460415745245465,13.445378151260504,13.445378151260504,4.776647501105705,Large,Medium,No Providers,Very High
WI,Wisconsin,Price,55099,14054,11566.0,7.5999,34.2729,16.4966,39.9792,83.1662,11.2139,11.0496,9.5798,80.7972,88.129,68.8656,9.5625,16.9722,63.0382,22.3327,14.7155,21.5113,39.5383,31.7655,75.3242,15.0787,42.6163,15.9433,35.4747,4.7121,13.0555,9.8046,5.5767,13.3495,107.4,4.7294,9.4588,33.0278,28.1255,14.4562,12.6491,9.0178,5.5853,6.718,19.2028,879.0,3964.0,1908.0,4624.0,9619.0,1297.0,1278.0,1108.0,9345.0,10193.0,7965.0,1106.0,1963.0,7291.0,2583.0,1702.0,2488.0,4573.0,3674.0,8712.0,1744.0,4929.0,1844.0,4103.0,545.0,1510.0,1134.0,645.0,1544.0,547.0,1094.0,3820.0,3253.0,1672.0,1463.0,1043.0,646.0,777.0,2221.0,6.0,0.0,0.0,1.0,25.0,25.0,0.0,58720,5.1876188829327345,0.8646031471554557,0.0,0.0,21.61507867888639,21.61507867888639,0.0,Small,Very Low,No Providers,No Providers
WI,Wisconsin,Racine,55101,197727,153051.0,9.5602,28.369,17.2413,34.7407,78.136,8.5128,11.5086,6.6644,77.4213,86.2196,67.5912,6.7696,15.1499,64.0728,22.582,12.65,19.6595,33.2438,31.4804,81.8322,15.5817,42.593,13.4563,35.2882,3.5648,11.2747,6.852,5.1395,13.8875,693.7,4.0078,8.4789,30.7937,28.2755,15.2119,15.3792,11.6909,6.9068,7.8765,21.0708,14632.0,43419.0,26388.0,53171.0,119588.0,13029.0,17614.0,10200.0,118494.0,131960.0,103449.0,10361.0,23187.0,98064.0,34562.0,19361.0,30089.0,50880.0,48181.0,125245.0,23848.0,65189.0,20595.0,54009.0,5456.0,17256.0,10487.0,7866.0,21255.0,6134.0,12977.0,47130.0,43276.0,23282.0,23538.0,17893.0,10571.0,12055.0,32249.0,222.0,7.0,5.0,32.0,222.0,167.0,0.0,75331,14.504968931924653,2.0908063325296795,0.32668848945776247,0.4573638852408674,14.504968931924653,10.911395547889265,0.0,Very Large,Medium,Low,Low
WI,Wisconsin,Richland,55103,17304,13369.0,8.4898,31.8423,17.0918,37.1382,80.6867,10.1653,11.0105,8.6917,78.1435,86.2144,66.5495,8.9835,16.8225,63.1536,22.7616,13.5911,21.0038,36.2854,31.7226,74.755,15.8277,37.7515,15.319,34.004,4.3683,12.5589,9.2527,5.5277,14.2793,85.9,4.488,9.4921,34.782,29.733,14.8403,13.277,9.7464,5.8718,7.121,20.2783,1135.0,4257.0,2285.0,4965.0,10787.0,1359.0,1472.0,1162.0,10447.0,11526.0,8897.0,1201.0,2249.0,8443.0,3043.0,1817.0,2808.0,4851.0,4241.0,9994.0,2116.0,5047.0,2048.0,4546.0,584.0,1679.0,1237.0,739.0,1909.0,600.0,1269.0,4650.0,3975.0,1984.0,1775.0,1303.0,785.0,952.0,2711.0,21.0,0.0,0.0,1.0,25.0,25.0,3.0,62649,15.707981150422619,0.747999102401077,0.0,0.0,18.699977560026927,18.699977560026927,2.2439973072032315,Small,Very Low,No Providers,No Providers
WI,Wisconsin,Rock,55105,163687,126282.0,8.9023,26.9611,16.9945,33.3325,76.9936,8.4786,11.3096,6.693,76.779,85.2259,67.1473,6.8197,14.9625,64.3314,23.457,12.2773,19.7787,34.3945,29.8142,74.9347,16.2042,42.0044,13.9371,36.5492,3.4692,11.7903,7.0936,4.8122,13.5894,596.7,3.7915,8.485,31.303,31.3418,14.3148,13.5071,10.806,6.1537,7.3684,21.6064,11242.0,34047.0,21461.0,42093.0,97229.0,10707.0,14282.0,8452.0,96958.0,107625.0,84795.0,8612.0,18895.0,81239.0,29622.0,15504.0,24977.0,43434.0,37650.0,94629.0,20463.0,53044.0,17600.0,46155.0,4381.0,14889.0,8958.0,6077.0,17161.0,4788.0,10715.0,39530.0,39579.0,18077.0,17057.0,13646.0,7771.0,9305.0,27285.0,264.0,3.0,6.0,24.0,300.0,300.0,8.0,74390,20.905592245925785,1.9005083859932532,0.4751270964983133,0.23756354824915665,23.756354824915665,23.756354824915665,0.6335027953310843,Very Large,Medium,Low,Very Low
WI,Wisconsin,Rusk,55107,14188,11302.0,8.264,34.2594,16.3422,39.9575,82.0917,10.768,11.2369,9.6001,80.3221,86.9935,69.1117,9.9363,17.7579,63.5463,22.8455,14.9796,22.4651,38.5595,31.5077,75.4999,15.9175,41.267,16.121,32.0209,4.7602,13.2985,9.8832,5.8397,14.3957,92.6,4.9018,9.9717,35.9848,30.3398,15.9972,13.4932,9.8301,6.0786,7.2819,20.2265,934.0,3872.0,1847.0,4516.0,9278.0,1217.0,1270.0,1085.0,9078.0,9832.0,7811.0,1123.0,2007.0,7182.0,2582.0,1693.0,2539.0,4358.0,3561.0,8533.0,1799.0,4664.0,1822.0,3619.0,538.0,1503.0,1117.0,660.0,1627.0,554.0,1127.0,4067.0,3429.0,1808.0,1525.0,1111.0,687.0,823.0,2286.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,58322,2.654397451778446,0.0,0.0,0.0,3.5391966023712618,3.5391966023712618,0.0,Small,No Providers,No Providers,No Providers
WI,Wisconsin,Sauk,55111,65763,51197.0,7.9653,28.4157,19.1066,33.7324,78.8074,9.2115,10.9772,7.0082,77.3053,86.1672,69.4435,7.0707,15.165,66.1211,24.4585,12.1745,18.8136,35.1153,29.8982,78.7566,15.9502,40.4672,13.9578,33.4258,3.551,10.2643,7.5434,4.4964,13.2664,348.1,3.6389,8.145,32.0644,30.4158,12.2527,11.698,9.3931,5.3636,6.4867,19.257,4078.0,14548.0,9782.0,17270.0,40347.0,4716.0,5620.0,3588.0,39578.0,44115.0,35553.0,3620.0,7764.0,33852.0,12522.0,6233.0,9632.0,17978.0,15307.0,40321.0,8166.0,20718.0,7146.0,17113.0,1818.0,5255.0,3862.0,2302.0,6792.0,1863.0,4170.0,16416.0,15572.0,6273.0,5989.0,4809.0,2746.0,3321.0,9859.0,100.0,0.0,1.0,4.0,98.0,98.0,6.0,77648,19.532394476238846,0.7812957790495537,0.19532394476238843,0.0,19.141746586714063,19.141746586714063,1.1719436685743305,Large,Very Low,Very Low,No Providers
WI,Wisconsin,Sawyer,55113,18074,14724.0,7.5387,34.1891,15.5732,41.4561,82.2059,11.2673,11.1179,9.5762,80.9087,87.9381,68.5412,9.2298,17.4681,64.0994,22.7656,15.2133,23.0168,38.9636,31.3434,77.411,15.0842,34.291,16.4154,34.1076,4.7813,11.8378,10.1195,5.9902,13.4474,153.6,4.7541,9.5898,36.0228,27.7982,15.383,13.9908,10.1331,6.3706,7.824,19.6686,1110.0,5034.0,2293.0,6104.0,12104.0,1659.0,1637.0,1410.0,11913.0,12948.0,10092.0,1359.0,2572.0,9438.0,3352.0,2240.0,3389.0,5737.0,4615.0,11398.0,2221.0,5049.0,2417.0,5022.0,704.0,1743.0,1490.0,882.0,1980.0,700.0,1412.0,5304.0,4093.0,2265.0,2060.0,1492.0,938.0,1152.0,2896.0,23.0,0.0,0.0,1.0,115.0,115.0,0.0,59055,15.620755229557185,0.6791632708503124,0.0,0.0,78.10377614778592,78.10377614778592,0.0,Medium,Very Low,No Providers,No Providers
WI,Wisconsin,Shawano,55115,40881,32157.0,8.132,30.9699,18.0925,35.8087,80.5921,9.7646,11.3008,8.1195,79.0123,86.2145,67.1767,8.2781,16.8704,64.8475,22.1756,12.8712,20.2693,36.9469,30.1054,76.5183,16.1738,40.464,14.8024,34.4031,4.1235,12.2555,8.586,5.243,14.1555,176.5,4.2137,9.1489,32.1205,30.9761,14.3608,13.3377,10.1533,6.0453,7.3732,20.6736,2615.0,9959.0,5818.0,11515.0,25916.0,3140.0,3634.0,2611.0,25408.0,27724.0,21602.0,2662.0,5425.0,20853.0,7131.0,4139.0,6518.0,11881.0,9681.0,24606.0,5201.0,13012.0,4760.0,11063.0,1326.0,3941.0,2761.0,1686.0,4552.0,1355.0,2942.0,10329.0,9961.0,4618.0,4289.0,3265.0,1944.0,2371.0,6648.0,25.0,0.0,0.0,1.0,23.0,23.0,0.0,67032,7.774357060671083,0.31097428242684333,0.0,0.0,7.152408495817396,7.152408495817396,0.0,Large,Very Low,No Providers,No Providers
WI,Wisconsin,Sheboygan,55117,118034,92434.0,7.9246,26.5941,19.9342,34.9871,77.0928,8.8701,10.4356,6.7399,77.7625,85.9813,68.6944,6.5009,13.9884,67.1171,22.2873,11.2989,18.0464,34.7058,28.9147,79.1192,15.6717,36.7754,13.5037,32.8764,3.3711,10.5481,7.0602,4.4075,12.741,381.5,3.4933,7.8186,29.4967,30.0009,11.9285,11.6202,9.2834,5.2968,6.3851,19.9667,7325.0,24582.0,18426.0,32340.0,71260.0,8199.0,9646.0,6230.0,71879.0,79476.0,63497.0,6009.0,12930.0,62039.0,20601.0,10444.0,16681.0,32080.0,26727.0,73133.0,14486.0,33993.0,12482.0,30389.0,3116.0,9750.0,6526.0,4074.0,11777.0,3229.0,7227.0,27265.0,27731.0,11026.0,10741.0,8581.0,4896.0,5902.0,18456.0,178.0,10.0,3.0,19.0,173.0,173.0,11.0,71898,19.256983361100893,2.0555206958478482,0.3245558993443971,1.081852997814657,18.716056862193565,18.716056862193565,1.1900382975961228,Very Large,Medium,Low,High
WI,Wisconsin,St. Croix,55109,93536,70347.0,6.1026,24.5355,20.8239,31.7299,76.7993,8.5206,10.5662,5.6392,75.9734,87.04,68.5957,5.5297,12.7767,71.3748,22.8155,9.52,14.9061,32.5088,24.0906,79.2344,14.8464,36.4209,11.7432,32.5117,2.8502,7.1005,6.1751,3.4984,11.8186,198.1,2.8814,6.7764,26.5072,28.5371,9.1603,9.0295,7.7004,4.4423,5.3933,18.7883,4293.0,17260.0,14649.0,22321.0,54026.0,5994.0,7433.0,3967.0,53445.0,61230.0,48255.0,3890.0,8988.0,50210.0,16050.0,6697.0,10486.0,22869.0,16947.0,55739.0,10444.0,25621.0,8261.0,22871.0,2005.0,4995.0,4344.0,2461.0,8314.0,2027.0,4767.0,18647.0,20075.0,6444.0,6352.0,5417.0,3125.0,3794.0,13217.0,119.0,2.0,2.0,5.0,63.0,63.0,0.0,102482,16.91614425632934,0.7107623637113167,0.28430494548452667,0.28430494548452667,8.955605782762591,8.955605782762591,0.0,Large,Very Low,Very Low,Very Low
WI,Wisconsin,Taylor,55119,19913,15126.0,8.3433,30.1798,17.8633,36.3612,80.0674,9.4209,10.8555,7.821,78.6857,85.8654,67.7906,8.2705,16.7328,64.5775,22.0614,12.3694,20.521,36.91,31.9648,80.5567,16.4882,44.6516,15.0205,33.0623,3.9733,14.1743,8.4292,5.084,14.1941,99.9,4.2179,9.163,33.8887,30.9732,14.2404,12.4025,9.5861,5.7252,6.9747,19.7408,1262.0,4565.0,2702.0,5500.0,12111.0,1425.0,1642.0,1183.0,11902.0,12988.0,10254.0,1251.0,2531.0,9768.0,3337.0,1871.0,3104.0,5583.0,4835.0,12185.0,2494.0,6754.0,2272.0,5001.0,601.0,2144.0,1275.0,769.0,2147.0,638.0,1386.0,5126.0,4685.0,2154.0,1876.0,1450.0,866.0,1055.0,2986.0,8.0,0.0,0.0,0.0,54.0,54.0,0.0,63142,5.288906518577284,0.0,0.0,0.0,35.70011900039667,35.70011900039667,0.0,Medium,No Providers,No Providers,No Providers
